timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671634846431,634,post-register,201,Created,NormalTest 1-42,text,true,,574,864,83,83,https://market-final-project.herokuapp.com/auth/register,634,0,0
1671634846417,651,post-register,201,Created,NormalTest 1-69,text,true,,574,884,83,83,https://market-final-project.herokuapp.com/auth/register,651,0,0
1671634846044,1024,post login,201,Created,NormalTest 1-61,text,true,,525,386,83,83,https://market-final-project.herokuapp.com/auth/login,1024,0,0
1671634842040,5047,post-seller-product,201,Created,NormalTest 1-67,text,false,"The operation lasted too long: It took 5,047 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124316,83,83,https://market-final-project.herokuapp.com/seller/product,5047,0,0
1671634842408,4695,post-seller-product,201,Created,NormalTest 1-47,text,false,"The operation lasted too long: It took 4,695 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124301,83,83,https://market-final-project.herokuapp.com/seller/product,4695,0,0
1671634846238,867,get-buyer-product,200,OK,NormalTest 1-87,text,true,,749,525,83,83,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,867,0,0
1671634845903,1208,get-buyer-product-id,200,OK,NormalTest 1-82,text,true,,861,471,83,83,https://market-final-project.herokuapp.com/buyer/product/41276,1208,0,0
1671634842708,4403,post-seller-product,201,Created,NormalTest 1-25,text,false,"The operation lasted too long: It took 4,403 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124337,83,83,https://market-final-project.herokuapp.com/seller/product,4403,0,0
1671634846104,1007,get-buyer-product,200,OK,NormalTest 1-98,text,true,,749,525,83,83,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1007,0,0
1671634840772,6383,post-buyer-order,201,Created,NormalTest 1-77,text,false,"The operation lasted too long: It took 6,383 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,83,83,https://market-final-project.herokuapp.com/buyer/order,6383,0,0
1671634846494,714,post login,201,Created,NormalTest 1-40,text,true,,525,386,83,83,https://market-final-project.herokuapp.com/auth/login,714,0,0
1671634842471,4864,post-seller-product,201,Created,NormalTest 1-85,text,false,"The operation lasted too long: It took 4,864 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124301,83,83,https://market-final-project.herokuapp.com/seller/product,4864,0,0
1671634845722,1647,get-buyer-order,200,OK,NormalTest 1-9,text,true,,1171,463,83,83,https://market-final-project.herokuapp.com/buyer/order,1647,0,0
1671634845558,1955,put-buyer-order-id,200,OK,NormalTest 1-20,text,true,,673,488,83,83,https://market-final-project.herokuapp.com/buyer/order/16710,1955,0,0
1671634846691,822,get-buyer-product,200,OK,NormalTest 1-60,text,true,,749,525,83,83,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,822,0,0
1671634845558,1955,put-buyer-order-id,200,OK,NormalTest 1-22,text,true,,673,488,83,83,https://market-final-project.herokuapp.com/buyer/order/16711,1955,0,0
1671634846691,822,post login,201,Created,NormalTest 1-72,text,true,,525,386,83,83,https://market-final-project.herokuapp.com/auth/login,822,0,0
1671634846755,758,post login,201,Created,NormalTest 1-57,text,true,,525,386,83,83,https://market-final-project.herokuapp.com/auth/login,758,0,0
1671634845558,1998,get-buyer-order-id,200,OK,NormalTest 1-8,text,true,,1169,469,81,81,https://market-final-project.herokuapp.com/buyer/order/16713,1998,0,0
1671634845430,2126,post-buyer-order,201,Created,NormalTest 1-13,text,false,"The operation lasted too long: It took 2,126 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,538,81,81,https://market-final-project.herokuapp.com/buyer/order,2126,0,0
1671634845430,2126,post-buyer-order,201,Created,NormalTest 1-26,text,false,"The operation lasted too long: It took 2,126 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,81,81,https://market-final-project.herokuapp.com/buyer/order,2126,0,0
1671634841575,5981,post-buyer-order,201,Created,NormalTest 1-48,text,false,"The operation lasted too long: It took 5,981 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,81,81,https://market-final-project.herokuapp.com/buyer/order,5981,0,0
1671634845656,1901,get-buyer-order-id,200,OK,NormalTest 1-16,text,true,,1169,469,81,81,https://market-final-project.herokuapp.com/buyer/order/16714,1901,0,0
1671634846770,797,get-buyer-order-id,200,OK,NormalTest 1-70,text,true,,1169,469,81,81,https://market-final-project.herokuapp.com/buyer/order/16726,797,0,0
1671634845656,1911,post-register,201,Created,NormalTest 1-94,text,true,,574,874,81,81,https://market-final-project.herokuapp.com/auth/register,1911,0,0
1671634846406,1161,post login,201,Created,NormalTest 1-88,text,true,,525,386,81,81,https://market-final-project.herokuapp.com/auth/login,1161,0,0
1671634845481,2086,post-buyer-order,201,Created,NormalTest 1-33,text,false,"The operation lasted too long: It took 2,086 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,81,81,https://market-final-project.herokuapp.com/buyer/order,2086,0,0
1671634846506,1080,post-register,201,Created,NormalTest 1-74,text,true,,574,899,81,81,https://market-final-project.herokuapp.com/auth/register,1080,0,0
1671634846919,720,get-buyer-product,200,OK,NormalTest 1-73,text,true,,749,525,81,81,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,720,0,0
1671634847068,626,post login,201,Created,NormalTest 1-69,text,true,,525,386,81,81,https://market-final-project.herokuapp.com/auth/login,626,0,0
1671634845881,1846,get-buyer-order,200,OK,NormalTest 1-71,text,true,,1171,463,81,81,https://market-final-project.herokuapp.com/buyer/order,1846,0,0
1671634845956,1772,get-buyer-order,200,OK,NormalTest 1-50,text,true,,1171,463,81,81,https://market-final-project.herokuapp.com/buyer/order,1772,0,0
1671634845836,1892,get-buyer-order,200,OK,NormalTest 1-62,text,true,,1171,463,81,81,https://market-final-project.herokuapp.com/buyer/order,1892,0,0
1671634843011,4716,post-seller-product,201,Created,NormalTest 1-79,text,false,"The operation lasted too long: It took 4,716 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124337,81,81,https://market-final-project.herokuapp.com/seller/product,4716,0,0
1671634841628,6158,post-buyer-order,201,Created,NormalTest 1-44,text,false,"The operation lasted too long: It took 6,158 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,538,81,81,https://market-final-project.herokuapp.com/buyer/order,6158,0,0
1671634845999,1791,get-buyer-order-id,200,OK,NormalTest 1-68,text,true,,276,464,81,81,https://market-final-project.herokuapp.com/buyer/order/,1791,0,0
1671634846031,1814,get-buyer-order,200,OK,NormalTest 1-18,text,true,,1171,463,81,81,https://market-final-project.herokuapp.com/buyer/order,1814,0,0
1671634847103,786,post-register,201,Created,NormalTest 1-47,text,true,,574,849,81,81,https://market-final-project.herokuapp.com/auth/register,786,0,0
1671634847087,802,post-register,201,Created,NormalTest 1-67,text,true,,574,894,81,81,https://market-final-project.herokuapp.com/auth/register,802,0,0
1671634846417,1473,put-buyer-order-id,200,OK,NormalTest 1-27,text,true,,673,488,81,81,https://market-final-project.herokuapp.com/buyer/order/16715,1473,0,0
1671634847058,832,get-buyer-order,200,OK,NormalTest 1-54,text,true,,1171,463,81,81,https://market-final-project.herokuapp.com/buyer/order,832,0,0
1671634846938,952,post-register,201,Created,NormalTest 1-92,text,true,,574,869,81,81,https://market-final-project.herokuapp.com/auth/register,952,0,0
1671634847513,377,get-buyer-product-id,200,OK,NormalTest 1-60,text,true,,861,471,81,81,https://market-final-project.herokuapp.com/buyer/product/41272,377,0,0
1671634847068,840,get-buyer-product,200,OK,NormalTest 1-61,text,true,,749,525,80,80,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,840,0,0
1671634847058,867,get-buyer-product-id,200,OK,NormalTest 1-24,text,true,,861,471,80,80,https://market-final-project.herokuapp.com/buyer/product/41273,867,0,0
1671634846831,1100,get-buyer-order-id,200,OK,NormalTest 1-10,text,true,,1169,469,80,80,https://market-final-project.herokuapp.com/buyer/order/16718,1100,0,0
1671634846494,1459,post login,201,Created,NormalTest 1-78,text,true,,525,386,80,80,https://market-final-project.herokuapp.com/auth/login,1459,0,0
1671634847556,496,get-buyer-order,200,OK,NormalTest 1-48,text,true,,1169,463,80,80,https://market-final-project.herokuapp.com/buyer/order,496,0,0
1671634845995,2057,post-seller-product,201,Created,NormalTest 1-91,text,false,"The operation lasted too long: It took 2,057 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124265,80,80,https://market-final-project.herokuapp.com/seller/product,2057,0,0
1671634846431,1621,post-buyer-order,201,Created,NormalTest 1-66,text,true,,678,541,80,80,https://market-final-project.herokuapp.com/buyer/order,1621,0,0
1671634847111,941,post-register,201,Created,NormalTest 1-25,text,true,,574,854,80,80,https://market-final-project.herokuapp.com/auth/register,941,0,0
1671634847556,530,get-buyer-order,200,OK,NormalTest 1-26,text,true,,1171,463,80,80,https://market-final-project.herokuapp.com/buyer/order,530,0,0
1671634847639,447,get-buyer-product-id,200,OK,NormalTest 1-73,text,true,,861,471,80,80,https://market-final-project.herokuapp.com/buyer/product/41281,447,0,0
1671634846431,1655,post-buyer-order,201,Created,NormalTest 1-96,text,true,,678,541,80,80,https://market-final-project.herokuapp.com/buyer/order,1655,0,0
1671634846457,1665,put-buyer-order-id,200,OK,NormalTest 1-64,text,true,,673,488,80,80,https://market-final-project.herokuapp.com/buyer/order/16716,1665,0,0
1671634846494,1638,post-buyer-order,201,Created,NormalTest 1-39,text,true,,678,541,79,79,https://market-final-project.herokuapp.com/buyer/order,1638,0,0
1671634847335,812,post-register,201,Created,NormalTest 1-85,text,true,,574,894,79,79,https://market-final-project.herokuapp.com/auth/register,812,0,0
1671634847694,459,get-buyer-product,200,OK,NormalTest 1-69,text,true,,749,525,79,79,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,459,0,0
1671634846691,1462,post-buyer-order,201,Created,NormalTest 1-76,text,true,,678,538,79,79,https://market-final-project.herokuapp.com/buyer/order,1462,0,0
1671634847728,441,get-buyer-order-id,200,OK,NormalTest 1-62,text,true,,1169,469,79,79,https://market-final-project.herokuapp.com/buyer/order/16720,441,0,0
1671634847728,441,get-buyer-order-id,200,OK,NormalTest 1-50,text,true,,1169,469,79,79,https://market-final-project.herokuapp.com/buyer/order/16724,441,0,0
1671634847728,441,post-register,201,Created,NormalTest 1-79,text,true,,573,863,79,79,https://market-final-project.herokuapp.com/auth/register,441,0,0
1671634847567,641,put-buyer-order-id,200,OK,NormalTest 1-70,text,true,,673,488,79,79,https://market-final-project.herokuapp.com/buyer/order/16726,641,0,0
1671634846755,1467,get-buyer-product,200,OK,NormalTest 1-95,text,true,,749,525,78,78,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1467,0,0
1671634842398,5824,put-buyer-order-id,200,OK,NormalTest 1-32,text,false,"The operation lasted too long: It took 5,824 milliseconds, but should not have lasted longer than 2,000 milliseconds.",673,488,78,78,https://market-final-project.herokuapp.com/buyer/order/16698,5824,0,0
1671634843249,4973,post-seller-product,201,Created,NormalTest 1-55,text,false,"The operation lasted too long: It took 4,973 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124256,78,78,https://market-final-project.herokuapp.com/seller/product,4973,0,0
1671634843575,4647,post-seller-product,201,Created,NormalTest 1-100,text,false,"The operation lasted too long: It took 4,647 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124310,78,78,https://market-final-project.herokuapp.com/seller/product,4647,0,0
1671634843239,4984,post-seller-product,201,Created,NormalTest 1-59,text,false,"The operation lasted too long: It took 4,984 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124337,78,78,https://market-final-project.herokuapp.com/seller/product,4984,0,0
1671634842436,5803,post-buyer-order,201,Created,NormalTest 1-58,text,false,"The operation lasted too long: It took 5,803 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,77,77,https://market-final-project.herokuapp.com/buyer/order,5803,0,0
1671634843801,4438,post-seller-product,201,Created,NormalTest 1-38,text,false,"The operation lasted too long: It took 4,438 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124328,77,77,https://market-final-project.herokuapp.com/seller/product,4438,0,0
1671634847889,355,post login,201,Created,NormalTest 1-67,text,true,,525,386,77,77,https://market-final-project.herokuapp.com/auth/login,355,0,0
1671634847111,1142,post-buyer-order,201,Created,NormalTest 1-82,text,true,,678,541,77,77,https://market-final-project.herokuapp.com/buyer/order,1142,0,0
1671634847889,431,post login,201,Created,NormalTest 1-47,text,true,,525,386,77,77,https://market-final-project.herokuapp.com/auth/login,431,0,0
1671634846408,1922,post-register,201,Created,NormalTest 1-99,text,true,,574,849,77,77,https://market-final-project.herokuapp.com/auth/register,1922,0,0
1671634847111,1237,get-buyer-product-id,200,OK,NormalTest 1-98,text,true,,861,471,77,77,https://market-final-project.herokuapp.com/buyer/product/41271,1237,0,0
1671634846853,1495,get-buyer-product,200,OK,NormalTest 1-81,text,true,,749,522,77,77,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1495,0,0
1671634847557,835,put-buyer-order-id,200,OK,NormalTest 1-16,text,true,,673,488,77,77,https://market-final-project.herokuapp.com/buyer/order/16714,835,0,0
1671634847890,515,post login,201,Created,NormalTest 1-92,text,true,,525,386,76,76,https://market-final-project.herokuapp.com/auth/login,515,0,0
1671634847890,520,post-buyer-order,201,Created,NormalTest 1-60,text,true,,678,541,76,76,https://market-final-project.herokuapp.com/buyer/order,520,0,0
1671634847105,1307,get-buyer-product-id,200,OK,NormalTest 1-87,text,true,,861,471,76,76,https://market-final-project.herokuapp.com/buyer/product/41278,1307,0,0
1671634848153,305,get-buyer-product-id,200,OK,NormalTest 1-69,text,true,,861,471,76,76,https://market-final-project.herokuapp.com/buyer/product/41291,305,0,0
1671634847845,627,get-buyer-order-id,200,OK,NormalTest 1-18,text,true,,1169,469,76,76,https://market-final-project.herokuapp.com/buyer/order/16722,627,0,0
1671634848052,420,get-buyer-order-id,200,OK,NormalTest 1-48,text,true,,1167,469,76,76,https://market-final-project.herokuapp.com/buyer/order/16730,420,0,0
1671634847058,1438,post login,201,Created,NormalTest 1-52,text,true,,525,386,76,76,https://market-final-project.herokuapp.com/auth/login,1438,0,0
1671634848169,360,put-buyer-order-id,200,OK,NormalTest 1-62,text,true,,673,488,76,76,https://market-final-project.herokuapp.com/buyer/order/16720,360,0,0
1671634847954,593,get-buyer-product,200,OK,NormalTest 1-78,text,true,,749,525,75,75,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,593,0,0
1671634848153,410,get-buyer-order,200,OK,NormalTest 1-76,text,true,,1170,460,75,75,https://market-final-project.herokuapp.com/buyer/order,410,0,0
1671634847925,639,post-buyer-order,201,Created,NormalTest 1-24,text,true,,678,541,75,75,https://market-final-project.herokuapp.com/buyer/order,639,0,0
1671634846457,2211,get-buyer-order,200,OK,NormalTest 1-11,text,false,"The operation lasted too long: It took 2,211 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1171,463,75,75,https://market-final-project.herokuapp.com/buyer/order,2211,0,0
1671634847209,1480,get-buyer-product,200,OK,NormalTest 1-40,text,true,,749,525,75,75,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1480,0,0
1671634846456,2236,get-buyer-order-id,200,OK,NormalTest 1-12,text,false,"The operation lasted too long: It took 2,236 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,469,75,75,https://market-final-project.herokuapp.com/buyer/order/16717,2236,0,0
1671634848086,630,post-buyer-order,201,Created,NormalTest 1-73,text,true,,678,541,75,75,https://market-final-project.herokuapp.com/buyer/order,630,0,0
1671634848223,542,post-register,201,Created,NormalTest 1-55,text,true,,574,889,75,75,https://market-final-project.herokuapp.com/auth/register,542,0,0
1671634848223,550,post-register,201,Created,NormalTest 1-59,text,true,,574,854,75,75,https://market-final-project.herokuapp.com/auth/register,550,0,0
1671634848169,605,put-buyer-order-id,200,OK,NormalTest 1-50,text,true,,673,488,75,75,https://market-final-project.herokuapp.com/buyer/order/16724,605,0,0
1671634847065,1803,post login,201,Created,NormalTest 1-42,text,true,,525,386,74,74,https://market-final-project.herokuapp.com/auth/login,1803,0,0
1671634848239,652,get-buyer-order,200,OK,NormalTest 1-58,text,true,,1171,463,74,74,https://market-final-project.herokuapp.com/buyer/order,652,0,0
1671634848496,399,get-buyer-product,200,OK,NormalTest 1-52,text,true,,749,525,74,74,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,399,0,0
1671634848320,578,get-buyer-product,200,OK,NormalTest 1-47,text,true,,749,525,74,74,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,578,0,0
1671634846755,2144,post-register,201,Created,NormalTest 1-97,text,false,"The operation lasted too long: It took 2,144 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,899,74,74,https://market-final-project.herokuapp.com/auth/register,2144,0,0
1671634848348,555,post-buyer-order,201,Created,NormalTest 1-98,text,true,,678,541,74,74,https://market-final-project.herokuapp.com/buyer/order,555,0,0
1671634848472,432,put-buyer-order-id,200,OK,NormalTest 1-48,text,true,,673,488,74,74,https://market-final-project.herokuapp.com/buyer/order/16730,432,0,0
1671634848459,448,post-buyer-order,201,Created,NormalTest 1-69,text,true,,678,541,73,73,https://market-final-project.herokuapp.com/buyer/order,448,0,0
1671634848547,369,get-buyer-product-id,200,OK,NormalTest 1-78,text,true,,861,471,73,73,https://market-final-project.herokuapp.com/buyer/product/41283,369,0,0
1671634848669,268,get-buyer-order-id,200,OK,NormalTest 1-11,text,true,,1169,469,73,73,https://market-final-project.herokuapp.com/buyer/order/16727,268,0,0
1671634848472,484,put-buyer-order-id,200,OK,NormalTest 1-18,text,true,,673,488,73,73,https://market-final-project.herokuapp.com/buyer/order/16722,484,0,0
1671634848412,545,post-buyer-order,201,Created,NormalTest 1-87,text,true,,678,541,73,73,https://market-final-project.herokuapp.com/buyer/order,545,0,0
1671634848223,742,post-register,201,Created,NormalTest 1-100,text,true,,574,869,72,72,https://market-final-project.herokuapp.com/auth/register,742,0,0
1671634848253,720,get-buyer-order,200,OK,NormalTest 1-82,text,true,,1171,463,72,72,https://market-final-project.herokuapp.com/buyer/order,720,0,0
1671634848564,409,get-buyer-order,200,OK,NormalTest 1-24,text,true,,1171,463,72,72,https://market-final-project.herokuapp.com/buyer/order,409,0,0
1671634848563,415,get-buyer-order-id,200,OK,NormalTest 1-76,text,true,,1168,466,72,72,https://market-final-project.herokuapp.com/buyer/order/16739,415,0,0
1671634847513,1467,get-buyer-product,200,OK,NormalTest 1-57,text,true,,749,525,72,72,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1467,0,0
1671634848689,322,get-buyer-product-id,200,OK,NormalTest 1-40,text,true,,861,471,72,72,https://market-final-project.herokuapp.com/buyer/product/41284,322,0,0
1671634847790,1233,put-buyer-order-id,404,Not Found,NormalTest 1-68,text,false,,464,483,72,72,https://market-final-project.herokuapp.com/buyer/order/,1233,0,0
1671634847567,1477,get-buyer-product,200,OK,NormalTest 1-88,text,true,,749,525,71,71,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1477,0,0
1671634847513,1536,get-buyer-product,200,OK,NormalTest 1-72,text,true,,749,525,71,71,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1536,0,0
1671634847586,1490,post login,201,Created,NormalTest 1-74,text,true,,525,386,71,71,https://market-final-project.herokuapp.com/auth/login,1490,0,0
1671634845000,4102,post-seller-product,201,Created,NormalTest 1-90,text,false,"The operation lasted too long: It took 4,102 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124247,71,71,https://market-final-project.herokuapp.com/seller/product,4102,0,0
1671634847908,1205,get-buyer-product-id,200,OK,NormalTest 1-61,text,true,,861,471,71,71,https://market-final-project.herokuapp.com/buyer/product/41274,1205,0,0
1671634847567,1568,post login,201,Created,NormalTest 1-94,text,true,,525,386,71,71,https://market-final-project.herokuapp.com/auth/login,1568,0,0
1671634848896,260,get-buyer-product-id,200,OK,NormalTest 1-52,text,true,,861,471,71,71,https://market-final-project.herokuapp.com/buyer/product/41287,260,0,0
1671634848892,274,get-buyer-order-id,200,OK,NormalTest 1-58,text,true,,1169,469,71,71,https://market-final-project.herokuapp.com/buyer/order/16735,274,0,0
1671634846815,2356,get-buyer-order-id,200,OK,NormalTest 1-17,text,false,"The operation lasted too long: It took 2,356 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,469,71,71,https://market-final-project.herokuapp.com/buyer/order/16725,2356,0,0
1671634846815,2360,get-buyer-order-id,200,OK,NormalTest 1-1,text,false,"The operation lasted too long: It took 2,360 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,469,71,71,https://market-final-project.herokuapp.com/buyer/order/16723,2360,0,0
1671634848052,1147,post login,201,Created,NormalTest 1-25,text,true,,525,386,71,71,https://market-final-project.herokuapp.com/auth/login,1147,0,0
1671634848899,365,post login,201,Created,NormalTest 1-97,text,true,,525,386,71,71,https://market-final-project.herokuapp.com/auth/login,365,0,0
1671634848937,368,put-buyer-order-id,200,OK,NormalTest 1-11,text,true,,673,488,71,71,https://market-final-project.herokuapp.com/buyer/order/16727,368,0,0
1671634848957,401,get-buyer-order,200,OK,NormalTest 1-87,text,true,,1171,463,70,70,https://market-final-project.herokuapp.com/buyer/order,401,0,0
1671634847370,1998,get-buyer-order-id,200,OK,NormalTest 1-9,text,true,,1169,469,70,70,https://market-final-project.herokuapp.com/buyer/order/16719,1998,0,0
1671634847155,2232,get-buyer-order,200,OK,NormalTest 1-77,text,false,"The operation lasted too long: It took 2,232 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1171,463,70,70,https://market-final-project.herokuapp.com/buyer/order,2232,0,0
1671634848965,429,post login,201,Created,NormalTest 1-100,text,true,,525,386,70,70,https://market-final-project.herokuapp.com/auth/login,429,0,0
1671634848169,1229,post login,201,Created,NormalTest 1-79,text,true,,522,384,70,70,https://market-final-project.herokuapp.com/auth/login,1229,0,0
1671634848222,1202,get-buyer-product-id,200,OK,NormalTest 1-95,text,true,,861,471,70,70,https://market-final-project.herokuapp.com/buyer/product/41285,1202,0,0
1671634849156,298,post-buyer-order,201,Created,NormalTest 1-52,text,true,,678,541,70,70,https://market-final-project.herokuapp.com/buyer/order,298,0,0
1671634849166,309,put-buyer-order-id,200,OK,NormalTest 1-58,text,true,,673,488,70,70,https://market-final-project.herokuapp.com/buyer/order/16735,309,0,0
1671634848330,1149,post login,201,Created,NormalTest 1-99,text,true,,525,386,69,69,https://market-final-project.herokuapp.com/auth/login,1149,0,0
1671634848978,512,put-buyer-order-id,200,OK,NormalTest 1-76,text,true,,673,485,69,69,https://market-final-project.herokuapp.com/buyer/order/16739,512,0,0
1671634849113,379,post-buyer-order,201,Created,NormalTest 1-61,text,true,,678,541,68,68,https://market-final-project.herokuapp.com/buyer/order,379,0,0
1671634849172,358,put-buyer-order-id,200,OK,NormalTest 1-17,text,true,,673,488,68,68,https://market-final-project.herokuapp.com/buyer/order/16725,358,0,0
1671634849076,456,get-buyer-product,200,OK,NormalTest 1-74,text,true,,749,525,67,67,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,456,0,0
1671634848245,1415,get-buyer-product,200,OK,NormalTest 1-67,text,true,,749,525,67,67,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1415,0,0
1671634848348,1328,get-buyer-product-id,200,OK,NormalTest 1-81,text,true,,861,468,67,67,https://market-final-project.herokuapp.com/buyer/product/41279,1328,0,0
1671634844424,5270,post-buyer-order,201,Created,NormalTest 1-19,text,false,"The operation lasted too long: It took 5,270 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,67,67,https://market-final-project.herokuapp.com/buyer/order,5270,0,0
1671634849394,341,get-buyer-product,200,OK,NormalTest 1-100,text,true,,749,525,67,67,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,341,0,0
1671634848148,1594,post login,201,Created,NormalTest 1-85,text,true,,525,386,67,67,https://market-final-project.herokuapp.com/auth/login,1594,0,0
1671634849454,297,get-buyer-order,200,OK,NormalTest 1-52,text,true,,1171,463,67,67,https://market-final-project.herokuapp.com/buyer/order,297,0,0
1671634847556,2197,get-buyer-order,200,OK,NormalTest 1-13,text,false,"The operation lasted too long: It took 2,197 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1170,460,67,67,https://market-final-project.herokuapp.com/buyer/order,2197,0,0
1671634844492,5261,put-buyer-order-id,200,OK,NormalTest 1-14,text,false,"The operation lasted too long: It took 5,261 milliseconds, but should not have lasted longer than 2,000 milliseconds.",673,488,67,67,https://market-final-project.herokuapp.com/buyer/order/16701,5261,0,0
1671634847728,2027,get-buyer-order-id,200,OK,NormalTest 1-71,text,false,"The operation lasted too long: It took 2,027 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1169,469,66,66,https://market-final-project.herokuapp.com/buyer/order/16721,2027,0,0
1671634848405,1355,get-buyer-product,200,OK,NormalTest 1-92,text,true,,749,525,66,66,https://market-final-project.herokuapp.com/buyer/product?available=available&category_id=5&search=&page=1&per_page=1,1355,0,0
1671634845116,4649,put-buyer-order-id,200,OK,NormalTest 1-28,text,false,"The operation lasted too long: It took 4,649 milliseconds, but should not have lasted longer than 2,000 milliseconds.",673,483,66,66,https://market-final-project.herokuapp.com/buyer/order/16703,4649,0,0
1671634847890,1882,get-buyer-order-id,200,OK,NormalTest 1-54,text,true,,1169,469,65,65,https://market-final-project.herokuapp.com/buyer/order/16728,1882,0,0
1671634844853,4935,post-buyer-order,201,Created,NormalTest 1-51,text,false,"The operation lasted too long: It took 4,935 milliseconds, but should not have lasted longer than 2,000 milliseconds.",678,541,65,65,https://market-final-project.herokuapp.com/buyer/order,4935,0,0
1671634845045,4759,post-seller-product,201,Created,NormalTest 1-43,text,false,"The operation lasted too long: It took 4,759 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124337,65,65,https://market-final-project.herokuapp.com/seller/product,4759,0,0
1671634844585,5230,put-buyer-order-id,200,OK,NormalTest 1-80,text,false,"The operation lasted too long: It took 5,230 milliseconds, but should not have lasted longer than 2,000 milliseconds.",673,488,65,65,https://market-final-project.herokuapp.com/buyer/order/16709,5230,0,0
1671634847567,2257,get-buyer-order,200,OK,NormalTest 1-33,text,false,"The operation lasted too long: It took 2,257 milliseconds, but should not have lasted longer than 2,000 milliseconds.",1171,463,64,64,https://market-final-project.herokuapp.com/buyer/order,2257,0,0
1671634845114,4725,put-buyer-order-id,200,OK,NormalTest 1-6,text,false,"The operation lasted too long: It took 4,725 milliseconds, but should not have lasted longer than 2,000 milliseconds.",673,488,64,64,https://market-final-project.herokuapp.com/buyer/order/16699,4725,0,0
1671634849492,350,get-buyer-order,200,OK,NormalTest 1-61,text,true,,1171,463,63,63,https://market-final-project.herokuapp.com/buyer/order,350,0,0
1671634845150,4696,put-buyer-order-id,200,OK,NormalTest 1-86,text,false,"The operation lasted too long: It took 4,696 milliseconds, but should not have lasted longer than 2,000 milliseconds.",673,488,63,63,https://market-final-project.herokuapp.com/buyer/order/16706,4696,0,0
1671634848766,1087,post login,201,Created,NormalTest 1-55,text,true,,525,386,62,62,https://market-final-project.herokuapp.com/auth/login,1087,0,0
1671634849532,357,get-buyer-product-id,200,OK,NormalTest 1-74,text,true,,861,471,62,62,https://market-final-project.herokuapp.com/buyer/product/41290,357,0,0
